left,top,width,height,conf,text,name
305,1987,104,34,96,than,publiclawsresolu1899nort_0110.jp2
422,1987,252,42,96,twenty-five,publiclawsresolu1899nort_0110.jp2
687,1987,208,34,96,thousand,publiclawsresolu1899nort_0110.jp2
910,1987,160,40,96,"dollars,",publiclawsresolu1899nort_0110.jp2
1088,1988,192,41,96,eighteen,publiclawsresolu1899nort_0110.jp2
1294,1988,167,39,95,dollars;,publiclawsresolu1899nort_0110.jp2
1479,1998,52,24,95,on,publiclawsresolu1899nort_0110.jp2
1549,1998,25,23,91,a,publiclawsresolu1899nort_0110.jp2
1587,1998,88,32,86,cap-,publiclawsresolu1899nort_0110.jp2
216,2044,1462,43,-1,,publiclawsresolu1899nort_0110.jp2
216,2046,75,33,96,ital,publiclawsresolu1899nort_0110.jp2
308,2046,42,33,95,of,publiclawsresolu1899nort_0110.jp2
366,2055,43,23,83,as,publiclawsresolu1899nort_0110.jp2
426,2044,125,34,83,much,publiclawsresolu1899nort_0110.jp2
583,2054,43,24,96,as,publiclawsresolu1899nort_0110.jp2
657,2045,252,42,95,twenty-five,publiclawsresolu1899nort_0110.jp2
941,2045,209,34,96,thousand,publiclawsresolu1899nort_0110.jp2
1182,2045,150,34,96,dollars,publiclawsresolu1899nort_0110.jp2
1364,2045,83,33,96,and,publiclawsresolu1899nort_0110.jp2
1473,2045,76,33,96,less,publiclawsresolu1899nort_0110.jp2
1574,2045,104,34,96,than,publiclawsresolu1899nort_0110.jp2
216,2102,1463,43,-1,,publiclawsresolu1899nort_0110.jp2
216,2103,133,42,96,thirty,publiclawsresolu1899nort_0110.jp2
365,2102,209,34,93,thousand,publiclawsresolu1899nort_0110.jp2
599,2102,468,42,90,"dollars,.twenty-three",publiclawsresolu1899nort_0110.jp2
1089,2102,166,39,95,dollars;,publiclawsresolu1899nort_0110.jp2
1280,2112,53,24,95,on,publiclawsresolu1899nort_0110.jp2
1358,2112,24,24,95,a,publiclawsresolu1899nort_0110.jp2
1406,2102,154,43,96,capital,publiclawsresolu1899nort_0110.jp2
1577,2102,42,34,95,of,publiclawsresolu1899nort_0110.jp2
1635,2112,44,24,95,as,publiclawsresolu1899nort_0110.jp2
217,2158,1459,43,-1,,publiclawsresolu1899nort_0110.jp2
217,2170,94,23,94,much,publiclawsresolu1899nort_0110.jp2
313,2159,90,34,94,as,publiclawsresolu1899nort_0110.jp2
419,2159,132,42,95,thirty,publiclawsresolu1899nort_0110.jp2
568,2158,207,34,96,thousand,publiclawsresolu1899nort_0110.jp2
800,2159,149,33,96,dollars,publiclawsresolu1899nort_0110.jp2
966,2159,83,33,96,and,publiclawsresolu1899nort_0110.jp2
1074,2159,75,33,96,less,publiclawsresolu1899nort_0110.jp2
1174,2158,105,34,96,than,publiclawsresolu1899nort_0110.jp2
1305,2158,229,43,93,thirty-five,publiclawsresolu1899nort_0110.jp2
1559,2158,117,35,90,thou-,publiclawsresolu1899nort_0110.jp2
218,2216,1461,42,-1,,publiclawsresolu1899nort_0110.jp2
218,2218,102,33,96,sand,publiclawsresolu1899nort_0110.jp2
348,2216,158,40,96,"dollars,",publiclawsresolu1899nort_0110.jp2
538,2216,269,42,95,twenty-nine,publiclawsresolu1899nort_0110.jp2
839,2216,165,38,95,dollars;,publiclawsresolu1899nort_0110.jp2
1030,2226,53,24,95,on,publiclawsresolu1899nort_0110.jp2
1109,2226,25,23,96,a,publiclawsresolu1899nort_0110.jp2
1160,2216,153,42,96,capital,publiclawsresolu1899nort_0110.jp2
1346,2216,42,34,96,of,publiclawsresolu1899nort_0110.jp2
1419,2226,44,24,96,as,publiclawsresolu1899nort_0110.jp2
1494,2216,125,34,95,much,publiclawsresolu1899nort_0110.jp2
1635,2226,44,24,94,as,publiclawsresolu1899nort_0110.jp2
215,2273,1458,44,-1,,publiclawsresolu1899nort_0110.jp2
215,2274,228,43,95,thirty-five,publiclawsresolu1899nort_0110.jp2
459,2274,208,33,96,thousand,publiclawsresolu1899nort_0110.jp2
685,2273,148,34,96,dollars,publiclawsresolu1899nort_0110.jp2
850,2274,82,33,96,and,publiclawsresolu1899nort_0110.jp2
950,2273,75,34,96,Jess,publiclawsresolu1899nort_0110.jp2
1041,2273,104,34,82,than,publiclawsresolu1899nort_0110.jp2
1152,2273,116,42,82,forty,publiclawsresolu1899nort_0110.jp2
1285,2273,209,34,96,thousand,publiclawsresolu1899nort_0110.jp2
1511,2273,162,39,96,"dollars,",publiclawsresolu1899nort_0110.jp2
215,2330,1462,44,-1,,publiclawsresolu1899nort_0110.jp2
215,2332,208,42,96,thirty-six,publiclawsresolu1899nort_0110.jp2
440,2331,165,39,95,dollars;,publiclawsresolu1899nort_0110.jp2
630,2340,53,24,95,on,publiclawsresolu1899nort_0110.jp2
699,2341,25,22,95,a,publiclawsresolu1899nort_0110.jp2
741,2331,152,42,95,capital,publiclawsresolu1899nort_0110.jp2
911,2331,42,33,96,of,publiclawsresolu1899nort_0110.jp2
976,2340,44,24,95,as,publiclawsresolu1899nort_0110.jp2
1037,2330,124,34,95,much,publiclawsresolu1899nort_0110.jp2
1178,2340,43,24,95,as,publiclawsresolu1899nort_0110.jp2
1237,2330,112,43,93,forty,publiclawsresolu1899nort_0110.jp2
1367,2330,207,34,93,thousand,publiclawsresolu1899nort_0110.jp2
1593,2330,84,34,92,dol-,publiclawsresolu1899nort_0110.jp2
215,2387,1463,43,-1,,publiclawsresolu1899nort_0110.jp2
215,2391,80,33,96,lars,publiclawsresolu1899nort_0110.jp2
311,2390,79,33,95,and,publiclawsresolu1899nort_0110.jp2
411,2389,75,34,96,less,publiclawsresolu1899nort_0110.jp2
503,2388,104,34,96,than,publiclawsresolu1899nort_0110.jp2
631,2388,205,42,96,forty-five,publiclawsresolu1899nort_0110.jp2
861,2388,208,33,96,thousand,publiclawsresolu1899nort_0110.jp2
1096,2388,159,38,96,"dollars,",publiclawsresolu1899nort_0110.jp2
1276,2387,207,43,96,forty-five,publiclawsresolu1899nort_0110.jp2
1511,2388,167,39,96,dollars;,publiclawsresolu1899nort_0110.jp2
216,2444,1463,45,-1,,publiclawsresolu1899nort_0110.jp2
216,2458,53,24,95,on,publiclawsresolu1899nort_0110.jp2
286,2458,24,23,94,a,publiclawsresolu1899nort_0110.jp2
327,2446,152,43,94,capital,publiclawsresolu1899nort_0110.jp2
504,2446,42,33,96,of,publiclawsresolu1899nort_0110.jp2
574,2455,44,24,96,as,publiclawsresolu1899nort_0110.jp2
